page,tome,ID,cID
308,5,A129,C13858
308,5,A129,C13860
308,5,A129,C13694
308,5,A129,C13756
308,5,A129,C13757
308,5,A129,C13758
308,5,A129,C13759
308,5,A129,C13755
308,5,A129,C13808
309,5,A129,C13764
309,5,A129,C13761
309,5,A129,C13762
309,5,A129,C13773
309,5,A129,C13771
309,5,A129,C13770
309,5,A129,C13769
309,5,A129,N8262
309,5,A129,C13732
309,5,A129,C13873
309,5,A129,C13651
309,5,A129,C13830
309,5,A129,C13840
309,5,A129,C13734
309,5,A129,C13835
309,5,A129,C13767
309,5,A129,C13763
323,6,A129,C13701
323,6,A129,C13768
324,6,A129,C13836
324,6,A129,C13837
324,6,A129,C13801
324,6,A129,C13841
324,6,A129,C13887
324,6,A129,C13895
324,6,A129,C13842
324,6,A129,C13711
324,6,A129,C13856
324,6,A129,C13672
325,6,A129,C13870
325,6,A129,C13811
325,6,A129,C13877
325,6,A129,C13683
325,6,A129,C13824
325,6,A129,C13825
348,7,A129,N8270
348,7,A129,C13871
348,7,A129,C13810
348,7,A129,C13697
348,7,A129,C13712
348,7,A129,C13908
348,7,A129,C13902
348,7,A129,N8271
348,7,A129,C13713
348,7,A129,N8272
349,7,A129,C13700
349,7,A129,N8274
349,7,A129,N8275
251,8,A129,C13897
251,8,A129,C13906
251,8,A129,C13702
252,8,A129,C13828
252,8,A129,C13703
252,8,A129,C13878
252,8,A129,C13893
252,8,A129,C13716
268,9,A129,C13894
268,9,A129,C13812
268,9,A129,C13741
268,9,A129,C13740
268,9,A129,C13829
268,9,A129,C13704
268,9,A129,C13832
268,9,A129,C13833
268,9,A129,C13705
140,1,P3850,C13920
140,1,P3863,C13953
83,2,P3863,C13946
83,2,P3863,C13954
83,2,P3863,C13969
83,2,P3863,C13942
83,2,P3863,C13950
64,3,P3863,C13977
64,3,P3863,C13941
64,3,P3863,C13971
64,3,P3863,C13948
64,3,P3863,C13960
64,3,P3863,C13943
64,3,P3863,C13962
64,3,P3863,C13961
64,3,P3863,C13974
64,3,P3863,C13956
64,3,P3863,C13963
64,3,P3863,C13973
64,3,P3863,C13952
64,3,P3863,C13958
64,3,P3863,C13951
64,3,P3863,C13944
65,3,P3863,C13945
65,3,P3863,C13964
65,3,P3863,C13972
65,3,P3863,C13957
65,3,P3863,C13949
107,4,P3863,N8304
107,4,P3863,C13976
108,4,P3863,C13959
107,4,P3863,C13965
93,5,P3863,C13947
93,5,P3863,C13940
93,5,P3863,C13975
93,5,P3863,C13970
108,6,P3863,C13966
118,7,P3863,C13955
85,8,P3863,C13967
85,8,P3863,C13968
140,1,P3915,N8433
140,1,P3915,C14147
140,1,P3915,C14146
141,1,P3925,N8450
141,1,P3931,C14213
141,1,P3931,C14214
259,1,A132,C14249
259,1,A136,C14297
259,1,A137,C14329
259,1,A137,C14328
259,1,A137,C14325
270,2,A137,C14337
270,2,A137,C14324
270,2,A137,C14333
270,2,A137,C14336
270,2,A137,C14334
270,2,A137,C14335
203,3,A137,C14327
203,3,A137,C14330
203,3,A137,C14331
203,3,A137,C14332
301,4,A137,C14326
310,5,A137,N8571
142,1,P3982,N8573
144,1,P4082,N8788
144,1,P4110,C14773
144,1,P4110,C14774
144,1,P4109,N8842
145,1,P4132,N8911
145,1,P4168,C14967
145,1,P4196,N9040
145,1,P4197,N9042
94,9,P4197,C15094
145,1,P4203,N9047
146,1,P4242,N9112
147,1,P4294,C15251
117,4,P4294,C15250
148,1,P4327,C15366
148,1,P4336,C15374
148,1,P4371,N9304
148,1,P4378,C15460
149,1,P4390,C15577
92,2,P4390,C15578
150,1,P4503,C15839
150,1,P4525,N9587
127,6,P4525,C15880
150,1,P4529,C15887
97,7,P4529,C15889
97,7,P4529,C15888
150,1,P4560,N9630
151,1,P4637,C16087
151,1,P4663,C16124
153,1,P4677,C16175
153,1,P4692,C16189
153,1,P4739,N9881
100,2,P4739,C16283
154,1,P4784,N9961
100,2,P4784,C16391
79,3,P4784,C16386
79,3,P4784,C16379
79,3,P4784,C16389
79,3,P4784,C16380
79,3,P4784,C16381
126,4,P4784,C16387
132,6,P4784,C16388
132,6,P4784,C16384
132,6,P4784,C16383
146,7,P4784,C16385
146,7,P4784,C16390
108,9,P4784,C16382
260,1,A149,N9962
260,1,A150,N9980
260,1,A150,C16408
272,2,A150,C16412
272,2,A150,C16409
272,2,A150,C16410
272,2,A150,C16411
206,3,A150,N9976
206,3,A150,N9977
206,3,A150,C16406
206,3,A150,N9978
206,3,A150,C16407
305,4,A150,C16415
305,4,A150,C16413
305,4,A150,C16414
154,1,P4826,C16461
79,3,P4826,C16462
79,3,P4826,C16464
127,4,P4826,C16463
154,1,P4928,C16860
154,1,P4928,C16857
154,1,P4928,C16859
154,1,P4928,C16858
155,1,P4888,C16687
155,1,P4956,N10460
103,2,P4956,C17298
155,1,P4960,C17302
155,1,P4978,C17354
156,1,P4999,C17422
157,1,P5071,C17628
177,1,P5116,C17966
233,1,B363,C18182
233,1,B363,C18181
238,1,B373,C18268
165,1,P5188,C18299
243,1,B387,C18323
245,1,B391,C18610
245,1,B391,C18609
248,1,B401,C18630
159,1,P5295,N11364
159,1,P5303,C18770
122,5,P5303,C18774
123,5,P5303,C18779
123,5,P5303,C18768
123,5,P5303,C18780
123,5,P5303,C18776
123,5,P5303,C18762
123,5,P5303,C18767
123,5,P5303,C18764
123,5,P5303,C18777
123,5,P5303,C18781
146,6,P5303,C18775
159,7,P5303,C18772
159,7,P5303,C18763
159,7,P5303,C18773
160,7,P5303,C18766
159,7,P5303,C18778
160,7,P5303,C18765
112,7,P5303,C18783
112,8,P5303,C18785
112,8,P5303,C18784
117,9,P5303,C18769
117,9,P5303,C18782
117,9,P5303,C18771
159,1,P5306,C18792
160,1,P5343,C18834
161,1,P5397,C18945
125,5,P5397,C18951
125,5,P5397,C18946
125,5,P5397,C18947
162,7,P5397,C18943
162,7,P5397,C18948
162,7,P5397,C18949
162,7,P5397,C18942
162,7,P5397,C18941
162,7,P5397,C18950
162,7,P5397,C18944
119,8,P5397,C18952
162,1,P5449,C19089
165,1,P5643,N11899
166,1,P5697,C19602
166,1,P5701,C19611
167,1,P5707,N11989
122,2,P5707,C19631
93,3,P5707,C19630
172,7,P5707,C19632
167,1,P5711,C19635
168,1,P5734,C19705
168,1,P5745,C19725
169,1,P5766,C19752
169,1,P5797,C19803
169,1,P5816,N12160
170,1,P5832,C19869
170,1,P5848,C19911
170,1,P5852,C19919
171,1,P5880,C19950
127,8,P5880,C19951
172,1,P5938,N12340
151,4,P5938,N12339
173,1,P6069,C20349
123,2,P6069,N12524
174,1,P6078,N12539
227,1,B418,C20408
239,1,B454,C20512
239,1,B459,C20518
243,1,B480,C20571
245,1,B490,N12733
174,1,P6095,C20678
174,1,P6095,C20687
123,2,P6095,C20688
123,2,P6095,C20666
123,2,P6095,C20665
124,2,P6095,C20677
100,3,P6095,C20682
100,3,P6095,C20669
100,3,P6095,C20686
100,3,P6095,C20676
154,4,P6095,C20671
154,4,P6095,C20670
155,4,P6095,C20689
155,4,P6095,C20683
154,4,P6095,C20690
146,5,P6095,N12803
146,5,P6095,N12804
146,5,P6095,C20667
147,5,P6095,C20691
147,5,P6095,C20668
164,6,P6095,C20693
164,6,P6095,C20672
182,7,P6095,C20692
182,7,P6095,N12812
182,7,P6095,C20673
182,7,P6095,C20674
182,7,P6095,C20675
131,8,P6095,C20694
133,9,P6095,C20679
133,9,P6095,C20680
133,9,P6095,C20681
133,9,P6095,C20684
133,9,P6095,C20685
174,1,P6152,C20818
124,2,P6152,C20817
148,5,P6152,C20819
175,1,P6197,N12991
125,2,P6197,C20915
126,2,P6197,C20918
157,4,P6197,C20916
157,4,P6197,C20917
175,1,P6224,C20951
178,1,P6361,C21304
178,1,P6361,C21305
183,1,P6750,C22433
184,1,P6854,C22706
184,1,P6854,C22705
141,2,P6854,C22709
141,2,P6854,C22710
112,3,P6854,C22712
112,3,P6854,C22713
112,3,P6854,C22702
112,3,P6854,C22703
112,3,P6854,C22714
176,4,P6854,C22707
176,4,P6854,C22708
165,5,P6854,C22711
183,6,P6854,C22704
186,1,P6926,C22985
187,1,P6938,C23014
187,1,P7417,C24239
187,1,P7426,C24246
187,1,P7003,C23102
187,1,P7012,N14522
188,1,P7151,C23555
190,1,P7284,C23812
151,2,P7284,C23803
120,3,P7284,C23800
120,3,P7284,C23811
120,3,P7284,C23797
186,4,P7284,C23796
186,4,P7284,C23809
186,4,P7284,C23799
187,4,P7284,C23804
187,4,P7284,C23806
186,4,P7284,C23798
186,4,P7284,C23813
187,4,P7284,C23807
187,4,P7284,C23808
174,5,P7284,C23810
175,5,P7284,C23805
175,5,P7284,C23802
216,7,P7284,C23801
159,8,P7284,C23814
190,1,P7292,N14999
192,1,P7457,C24300
192,1,P7457,C24301
193,1,P7494,C24374
193,1,P7510,C24393
193,1,P7512,N15372
193,1,P7525,N15395
194,1,P7605,N15691
194,1,P7605,C25223
194,1,P7620,C25296
194,1,P7696,C25565
194,1,P7697,C25566
195,1,P7701,C25573
157,2,P7701,C25570
197,4,P7701,C25571
197,4,P7701,C25572
166,9,P7701,C25574
196,1,P7845,C25900
197,1,P7888,C26025
197,1,P7921,C26112
198,1,P7973,N16357
198,1,P7974,C26221
199,1,P8012,C26343
200,1,P8066,N16618
200,1,P8078,C26734
202,1,P8201,N16920
201,1,P8243,N16990
202,1,P8629,N17839
202,1,P8629,C28877
202,1,P8629,C28879
218,4,P8629,C28878
203,1,P8377,C27691
205,1,P8459,C28194
205,1,P8469,N17477
205,1,P8470,C28235
173,2,P8470,C28234
205,1,P8484,C28254
222,4,P8484,C28253
222,4,P8484,C28257
222,4,P8484,C28252
198,5,P8484,C28258
198,5,P8484,C28256
198,5,P8484,C28250
248,7,P8484,N17498
248,7,P8484,N17499
248,7,P8484,C28251
248,7,P8484,C28255
206,1,P8517,C28339
206,1,P8539,C28382
206,1,P8541,C28385
139,3,P8541,C28384
223,4,P8541,C28383
186,9,P8541,C28386
186,9,P8541,C28387
207,1,P8565,C28436
207,1,P8652,C28945
207,1,P8652,C28943
207,1,P8652,C28944
207,1,P8679,C29048
207,1,P8679,C29046
207,1,P8679,C29045
255,7,P8679,C29047
208,1,P8686,N17959
209,1,P8760,N18153
211,1,P8964,N18543
211,1,P8983,C30055
212,1,P8994,C30068
185,2,P8994,C30067
145,3,P8994,C30069
212,1,P9038,N18677
213,1,P9142,C30515
213,1,P9173,C30579
213,1,P9179,C30586
214,1,P9233,C30716
214,1,P9250,N19078
215,1,P9298,C30911
215,1,P9338,N19259
216,1,P9342,C31002
216,1,P9375,N19310
253,6,P9375,C31066
253,6,P9375,C31065
254,6,P9375,C31067
254,6,P9375,C31068
254,6,P9375,C31069
277,7,P9375,N19313
217,1,P9386,C31098
217,1,P9386,C31100
193,2,P9386,C31099
151,3,P9386,C31095
151,3,P9386,C31096
151,3,P9386,C31097
217,1,P9495,C31721
218,1,P9532,C31803
219,1,P9657,C32126
219,1,P9696,N19936
220,1,P9751,C32317
220,1,P9765,N20043
202,2,B8,N75
202,2,B8,C153
202,2,B8,C149
202,2,B8,C152
202,2,B8,C158
202,2,B8,C147
202,2,B8,C148
202,2,B8,C161
202,2,B8,C159
160,3,B8,N70
160,3,B8,C143
160,3,B8,C144
160,3,B8,C145
160,3,B8,C146
160,3,B8,C154
160,3,B8,C155
160,3,B8,C160
160,3,B8,C156
160,3,B8,C157
160,3,B8,C151
160,3,B8,C150
240,2,A7,C214
241,2,A7,C213
241,2,A7,C206
241,2,A7,C212
241,2,A7,C211
241,2,A7,C210
241,2,A7,C208
241,2,A7,C207
241,2,A7,C209
205,2,B36,N304
205,2,B36,C534
205,2,B36,C530
205,2,B36,C531
205,2,B36,C533
255,4,B36,C532
206,2,B51,C1759
206,2,B51,C1758
206,2,B51,C1772
161,3,B51,C1760
161,3,B51,C1766
161,3,B51,C1761
267,6,B51,C1769
267,6,B51,C1763
267,6,B51,C1762
267,6,B51,C1765
267,6,B51,C1767
267,6,B51,C1771
267,6,B51,C1764
267,6,B51,C1770
267,6,B51,C1773
267,6,B51,C1774
267,6,B51,C1768
267,6,B51,C1775
207,2,B60,C2009
207,2,B60,C2011
207,2,B60,C2006
207,2,B60,C2007
207,2,B60,C2010
207,2,B60,C2008
207,2,B60,C2005
207,2,B61,C2079
207,2,B61,C2078
8,2,P489,C2565
10,2,P1511,C5347
10,2,P1511,C5325
10,2,P1511,C5320
10,2,P1511,C5323
10,2,P1511,C5321
10,2,P1511,C5319
10,2,P1511,C5322
10,2,P1511,C5337
10,2,P1511,C5333
10,2,P1511,C5332
10,2,P1511,C5336
10,2,P1511,C5340
10,2,P1511,C5342
11,2,P1511,C5330
11,2,P1511,C5316
11,2,P1511,C5338
11,2,P1511,C5343
11,2,P1511,C5345
11,2,P1511,C5341
11,2,P1511,C5318
12,2,P1511,C5344
12,2,P1511,C5327
12,2,P1511,C5326
12,2,P1511,C5339
12,2,P1511,C5331
12,2,P1511,C5328
12,2,P1511,C5334
12,2,P1511,C5335
12,2,P1511,C5324
12,2,P1511,C5346
13,2,P1511,C5315
13,2,P1511,C5348
13,2,P1511,C5329
13,2,P1511,C5317
14,2,P639,N1417
15,2,P709,N1552
20,2,P1062,C4058
20,2,P1062,C4059
19,3,P1062,C4060
23,2,P1240,C4498
39,4,P1240,C4499
34,6,P1240,C4497
24,2,P1305,N2653
24,2,P1305,N2654
24,2,P1305,N2655
24,2,P1305,C4650
208,2,B85,N2746
208,2,B85,C4784
208,2,B85,C4775
208,2,B85,C4776
208,2,B85,C4783
209,2,B85,C4777
209,2,B85,C4780
209,2,B85,C4781
209,2,B85,C4786
209,2,B85,C4778
209,2,B85,C4779
209,2,B85,C4782
208,8,B85,C4774
208,8,B85,C4785
25,2,P1390,C4829
25,2,P1422,N2861
27,2,P1550,C5466
27,2,P1550,C5472
27,2,P1550,C5464
24,3,P1550,C5467
24,3,P1550,C5468
24,3,P1550,C5471
24,3,P1550,C5469
24,3,P1550,C5465
24,3,P1550,C5470
31,2,P1803,C6079
31,2,P1803,C6077
31,2,P1803,C6084
31,2,P1803,C6100
31,2,P1803,C6115
31,2,P1803,C6111
31,2,P1803,C6104
31,2,P1803,C6090
31,2,P1803,C6112
32,2,P1803,C6086
32,2,P1803,C6103
32,2,P1803,C6106
32,2,P1803,C6118
32,2,P1803,C6081
32,2,P1803,C6078
32,2,P1803,C6087
32,2,P1803,C6076
32,2,P1803,C6075
32,2,P1803,C6082
32,2,P1803,C6088
32,2,P1803,C6080
32,2,P1803,C6085
32,2,P1803,C6105
32,2,P1803,C6110
32,2,P1803,C6123
32,2,P1803,C6096
32,2,P1803,C6094
33,2,P1803,C6107
33,2,P1803,C6122
33,2,P1803,C6120
33,2,P1803,C6074
33,2,P1803,C6095
33,2,P1803,C6116
33,2,P1803,C6117
33,2,P1803,C6101
33,2,P1803,C6102
33,2,P1803,C6093
33,2,P1803,C6121
33,2,P1803,C6113
33,2,P1803,C6083
33,2,P1803,C6092
33,2,P1803,C6114
33,2,P1803,C6089
34,2,P1803,N3630
34,2,P1803,C6073
34,2,P1803,C6091
28,3,P1803,N3620
28,3,P1803,C6108
28,3,P1803,C6109
28,3,P1803,C6098
28,3,P1803,C6099
28,3,P1803,C6097
28,3,P1803,C6119
34,2,P1807,N3643
34,2,P1807,N3644
34,2,P1807,C6151
34,2,P1807,C6140
34,2,P1807,C6153
34,2,P1807,C6158
34,2,P1807,C6152
34,2,P1807,C6165
34,2,P1807,C6160
34,2,P1807,C6155
34,2,P1807,C6159
34,2,P1807,C6164
35,2,P1807,N3646
35,2,P1807,C6161
35,2,P1807,C6142
35,2,P1807,C6146
35,2,P1807,C6145
35,2,P1807,C6157
35,2,P1807,C6150
35,2,P1807,C6147
35,2,P1807,C6166
35,2,P1807,C6143
35,2,P1807,C6156
35,2,P1807,C6149
35,2,P1807,C6162
28,3,P1807,C6141
28,3,P1807,C6154
28,3,P1807,C6163
28,3,P1807,C6148
28,3,P1807,C6144
252,2,A56,C6316
252,2,A56,C6311
252,2,A56,C6314
252,2,A56,C6317
252,2,A56,C6308
252,2,A56,C6318
252,2,A56,C6319
191,3,A56,N3763
191,3,A56,C6312
191,3,A56,C6310
191,3,A56,C6320
191,3,A56,C6321
191,3,A56,C6313
289,4,A56,C6315
289,4,A56,C6309
36,2,P1889,N3838
37,2,P2146,C7038
39,2,P2037,N4082
39,2,P2037,N4083
39,2,P2037,C6829
30,3,P2037,C6824
55,4,P2037,C6826
55,4,P2037,C6827
55,4,P2037,C6828
55,4,P2037,C6825
40,2,P2083,C6944
56,4,P2083,C6943
41,2,P2216,N4379
33,3,P2216,C7203
58,4,P2216,C7202
58,4,P2216,C7204
58,4,P2216,C7205
58,4,P2216,C7201
259,2,A79,C8141
259,2,A79,C8144
259,2,A79,C8142
259,2,A79,C8143
259,2,A79,C8145
259,2,A79,C8146
259,2,A79,C8147
260,2,A87,C8388
45,2,P2472,C8927
45,2,P2472,C8928
46,2,P2522,N5203
60,2,P2606,N5387
61,2,P2615,N5399
61,2,P2615,C9379
65,2,P2646,C9530
47,2,P2706,C9679
47,2,P2711,C9702
47,2,P2711,C9698
47,2,P2711,C9704
47,2,P2711,C9699
47,2,P2711,C9700
47,2,P2711,C9701
47,2,P2711,C9705
47,2,P2711,C9703
49,2,P2752,N5679
49,2,P2752,N5680
49,2,P2752,C9789
49,2,P2752,C9790
40,3,P2752,N5678
54,2,P2941,C10350
54,2,P2941,C10348
54,2,P2941,C10349
54,2,P2941,C10354
54,2,P2941,C10356
54,2,P2941,C10351
54,2,P2941,C10361
54,2,P2941,C10362
54,2,P2941,C10355
54,2,P2941,C10360
55,2,P2941,C10359
55,2,P2941,C10352
55,2,P2941,C10363
55,2,P2941,C10364
55,2,P2941,C10357
55,2,P2941,C10353
55,2,P2941,C10347
55,2,P2941,C10358
60,2,P3072,N6370
212,2,B149,C11123
212,2,B149,C11124
212,2,B149,C11120
212,2,B149,C11121
212,2,B149,C11118
212,2,B149,C11119
212,2,B149,C11125
212,2,B149,C11122
165,3,B149,N6608
165,3,B149,C11126
166,3,B149,C11127
70,2,P3300,N6905
70,2,P3300,N6906
70,2,P3300,N6907
70,2,P3300,C11643
70,2,P3300,C11644
70,2,P3300,C11645
53,3,P3300,N6904
53,3,P3300,C11638
53,3,P3300,C11641
90,4,P3300,C11640
71,7,P3300,C11639
71,8,P3300,C11642
73,2,P3374,C11878
73,2,P3374,C11877
82,5,P3374,N7093
74,2,P3388,C11924
75,2,P3388,C11926
75,2,P3388,C11923
55,3,P3388,C11929
55,3,P3388,C11921
93,4,P3388,C11922
93,4,P3388,C11927
93,4,P3388,C11928
93,4,P3388,C11925
77,2,P3503,C12241
213,2,B174,C13083
213,2,B174,C13086
214,2,B174,C13084
214,2,B174,C13078
214,2,B174,C13075
214,2,B174,C13076
214,2,B174,C13077
214,2,B174,C13081
214,2,B174,C13082
214,2,B174,C13079
214,2,B174,C13087
214,2,B174,C13080
214,2,B174,C13085
214,2,B175,C13095
214,2,B175,C13092
214,2,B175,C13093
214,2,B175,C13094
214,2,B176,C13220
264,2,A123,C13251
264,2,A123,C13256
264,2,A123,C13255
264,2,A123,C13241
264,2,A123,C13254
264,2,A123,C13247
264,2,A123,C13243
264,2,A123,C13244
264,2,A123,C13248
198,3,A123,C13249
198,3,A123,C13245
198,3,A123,C13257
198,3,A123,C13252
198,3,A123,C13246
198,3,A123,C13242
199,3,A123,C13250
199,3,A123,C13253
86,2,P3986,C14345
96,5,P3986,C14344
90,2,P4237,C15178
91,2,P4293,N9166
91,2,P4293,C15249
91,2,P4293,C15248
218,2,B232,C15287
92,2,P4356,C15412
94,2,P4471,C15793
94,2,P4471,C15794
98,2,P4661,C16121
98,2,P4661,C16122
219,2,B255,C16433
100,2,P4806,C16434
273,2,A159,C17181
273,2,A159,C17182
273,2,A159,C17186
273,2,A159,C17183
206,3,A159,C17184
206,3,A159,C17188
206,3,A159,C17180
206,3,A159,C17187
307,4,A159,C17189
307,4,A159,C17185
222,2,B290,C17468
223,2,B296,C17773
223,2,B296,C17774
275,2,A167,C18544
275,2,A167,C18545
275,2,A167,C18370
275,2,A167,C18382
275,2,A167,C18537
275,2,A167,C18373
275,2,A167,C18512
275,2,A167,C18543
275,2,A167,C18503
275,2,A167,C18384
275,2,A167,C18529
276,2,A167,C18508
276,2,A167,C18480
276,2,A167,C18499
276,2,A167,C18496
276,2,A167,C18523
276,2,A167,C18372
276,2,A167,C18486
276,2,A167,C18366
276,2,A167,C18415
276,2,A167,C18502
276,2,A167,C18475
276,2,A167,C18492
276,2,A167,C18514
276,2,A167,C18419
276,2,A167,C18460
276,2,A167,C18528
276,2,A167,C18393
276,2,A167,C18369
277,2,A167,C18468
277,2,A167,C18438
277,2,A167,C18367
277,2,A167,C18455
277,2,A167,C18540
277,2,A167,C18507
277,2,A167,C18521
277,2,A167,C18432
277,2,A167,C18407
277,2,A167,C18409
277,2,A167,C18410
277,2,A167,C18378
277,2,A167,C18387
277,2,A167,C18511
277,2,A167,C18477
277,2,A167,C18466
277,2,A167,C18437
278,2,A167,C18411
278,2,A167,C18383
278,2,A167,C18417
278,2,A167,C18404
278,2,A167,C18532
278,2,A167,C18456
278,2,A167,C18380
278,2,A167,C18524
278,2,A167,C18441
278,2,A167,C18442
278,2,A167,C18445
279,2,A167,C18358
279,2,A167,C18497
279,2,A167,C18504
279,2,A167,C18501
279,2,A167,C18495
279,2,A167,C18459
279,2,A167,C18552
279,2,A167,C18412
206,3,A167,C18510
206,3,A167,C18397
206,3,A167,C18443
206,3,A167,C18388
206,3,A167,C18526
206,3,A167,C18421
206,3,A167,C18454
206,3,A167,C18446
207,3,A167,C18392
207,3,A167,C18376
207,3,A167,C18390
207,3,A167,C18399
207,3,A167,C18385
207,3,A167,C18360
207,3,A167,C18420
207,3,A167,C18488
207,3,A167,C18548
207,3,A167,C18381
207,3,A167,C18549
206,3,A167,C18401
207,3,A167,C18434
207,3,A167,C18547
207,3,A167,C18489
207,3,A167,C18509
207,3,A167,C18467
207,3,A167,C18534
207,3,A167,C18505
207,3,A167,C18473
207,3,A167,C18422
207,3,A167,C18490
209,3,A167,C18377
209,3,A167,C18546
209,3,A167,C18542
209,3,A167,C18375
209,3,A167,C18516
209,3,A167,C18362
209,3,A167,C18482
209,3,A167,C18461
209,3,A167,C18478
209,3,A167,C18522
209,3,A167,C18408
209,3,A167,C18452
209,3,A167,C18536
209,3,A167,C18363
209,3,A167,C18356
209,3,A167,C18498
209,3,A167,C18519
209,3,A167,C18364
209,3,A167,C18402
210,3,A167,C18539
210,3,A167,C18538
210,3,A167,C18365
210,3,A167,C18494
210,3,A167,C18439
210,3,A167,C18520
210,3,A167,C18425
210,3,A167,C18550
210,3,A167,C18436
210,3,A167,C18483
210,3,A167,C18379
210,3,A167,C18484
210,3,A167,C18357
210,3,A167,C18551
210,3,A167,C18361
210,3,A167,C18431
210,3,A167,C18371
210,3,A167,C18541
210,3,A167,C18424
210,3,A167,C18474
210,3,A167,C18481
210,3,A167,C18406
210,3,A167,C18430
210,3,A167,C18469
210,3,A167,C18535
211,3,A167,C18403
211,3,A167,C18485
211,3,A167,C18391
211,3,A167,C18448
211,3,A167,C18479
211,3,A167,C18515
211,3,A167,C18398
211,3,A167,C18413
308,4,A167,C18458
308,4,A167,C18500
308,4,A167,C18416
308,4,A167,C18355
309,4,A167,C18423
309,4,A167,C18533
309,4,A167,C18433
309,4,A167,C18405
309,4,A167,C18513
309,4,A167,C18414
309,4,A167,C18418
309,4,A167,C18429
309,4,A167,C18531
309,4,A167,C18530
309,4,A167,C18450
309,4,A167,C18374
309,4,A167,C18518
309,4,A167,C18465
310,4,A167,C18493
310,4,A167,C18472
310,4,A167,C18447
310,4,A167,C18464
310,4,A167,C18359
310,4,A167,C18400
310,4,A167,C18525
316,5,A167,C18354
316,5,A167,C18471
316,5,A167,C18470
316,5,A167,C18506
316,5,A167,C18444
316,5,A167,C18476
316,5,A167,C18440
327,6,A167,C18487
327,6,A167,C18462
327,6,A167,C18449
328,6,A167,C18463
328,6,A167,C18394
328,6,A167,C18427
328,6,A167,C18457
328,6,A167,C18435
328,6,A167,C18451
328,6,A167,C18426
350,7,A167,C18527
350,7,A167,C18386
350,7,A167,C18491
350,7,A167,C18453
350,7,A167,C18389
350,7,A167,C18517
350,7,A167,C18368
253,8,A167,C18395
253,8,A167,C18396
253,8,A167,C18428
117,2,P5769,N12081
120,2,P5907,C20008
120,2,P5907,C20009
120,2,P5907,C20005
120,2,P5907,C20006
120,2,P5907,C20007
150,4,P5907,C20003
150,4,P5907,C20004
121,2,P5922,C20032
121,2,P5922,C20033
121,2,P5922,C20031
121,2,P5922,C20030
121,2,P5922,C20034
123,2,P6071,N12528
126,2,P6242,C21024
126,2,P6242,C21028
126,2,P6242,C21022
126,2,P6242,C21023
126,2,P6242,C21021
126,2,P6242,C21027
126,2,P6242,C21025
126,2,P6242,C21026
126,2,P6242,C21029
126,2,P6242,C21030
126,2,P6242,C21031
103,3,P6242,N13072
103,3,P6242,N13073
103,3,P6242,N13074
128,2,P6300,C21165
130,2,P6408,N13359
130,2,P6408,C21423
130,2,P6408,C21417
130,2,P6408,C21412
130,2,P6408,C21428
130,2,P6408,C21426
130,2,P6408,C21411
130,2,P6408,C21425
130,2,P6408,C21424
130,2,P6408,C21413
130,2,P6408,C21427
130,2,P6408,C21415
131,2,P6408,C21414
131,2,P6408,C21422
131,2,P6408,C21420
131,2,P6408,C21421
131,2,P6408,C21418
131,2,P6408,C21419
131,2,P6408,C21416
131,2,P6408,C21409
131,2,P6408,C21410
134,2,P6502,N13550
134,2,P6502,N13551
166,4,P6502,C21728
166,4,P6502,C21727
134,2,P6515,C21762
134,2,P6515,C21755
134,2,P6515,C21756
135,2,P6515,C21759
135,2,P6515,C21760
135,2,P6515,C21757
135,2,P6515,C21758
135,2,P6515,C21761
279,2,A173,C21864
279,2,A173,C21865
279,2,A173,C21861
279,2,A173,C21866
279,2,A173,C21869
279,2,A173,C21867
279,2,A173,C21868
211,3,A173,C21860
211,3,A173,C21858
211,3,A173,C21862
211,3,A173,C21863
310,4,A173,C21859
224,2,B547,C22484
224,2,B547,C22482
224,2,B547,C22483
224,2,B547,C22485
144,2,P6893,C22920
144,2,P6893,C22918
114,3,P6893,C22919
177,4,P6893,N14330
144,2,P6899,C22933
146,2,P7082,C23372
151,2,P7338,N15085
151,2,P7345,C23952
151,2,P7345,C23953
226,2,B594,C24766
226,2,B594,C24767
226,2,B594,C24757
226,2,B594,C24769
226,2,B594,C24756
226,2,B594,C24764
226,2,B594,C24760
226,2,B594,C24761
226,2,B594,C24762
226,2,B594,C24765
226,2,B594,C24758
226,2,B594,C24759
226,2,B594,C24755
226,2,B594,C24768
226,2,B594,C24770
226,2,B594,C24763
155,2,P7488,C24356
226,2,B581,N15366
226,2,B581,C24390
226,2,B581,C24389
175,3,B581,N15362
175,3,B581,N15363
175,3,B581,N15364
175,3,B581,N15365
175,3,B581,C24388
283,2,A193,N15447
283,2,A193,N15448
283,2,A193,C24585
283,2,A193,C24586
283,2,A193,C24503
283,2,A193,C24504
283,2,A193,C24505
284,2,A193,C24506
212,3,A193,N15440
212,3,A193,C24569
212,3,A193,C24455
212,3,A193,C24580
212,3,A193,N15441
213,3,A193,C24525
213,3,A193,C24562
213,3,A193,C24561
213,3,A193,N15442
213,3,A193,N15443
213,3,A193,C24581
213,3,A193,C24507
213,3,A193,C24568
213,3,A193,C24558
213,3,A193,C24603
213,3,A193,C24602
213,3,A193,C24560
213,3,A193,C24544
213,3,A193,C24546
213,3,A193,C24606
213,3,A193,C24566
213,3,A193,C24519
213,3,A193,C24582
213,3,A193,C24464
213,3,A193,C24588
213,3,A193,C24492
213,3,A193,C24570
