page	contenu	tome	ID	cID
148	Le curé de Marennes a concilié les différents qui étaient entre la dame Lardreau et sa belle-mère.	4	P6333	C22895
125	Mme, veuve d’un commissaire de la Marine s’est plainte au Ministre de la gêne dans laquelle elle se trouve par la faute du Sieur de Lortie, chargé de sa procuration pour le règlement de la succession de son mari	8	P6333	C22900
125	Mme, veuve d’un commissaire de la Marine s’est plainte au Ministre de la gêne dans laquelle elle se trouve par la faute du Sieur de Lortie, chargé de sa procuration pour le règlement de la succession de son mari.	8	P6333	C22901
120	Passager sur le Pélican ou le Palmier.	2	P6414	C23103
121		2	P6463	N14695
121	Doit se contenter du logement qu'il a dans la caserne.	2	P6463	C23274
121	Prévient de l'état de délabrement des casernes.	2	P6463	C23277
121	Lieutenant de la compagnie de M. de Lasalle des Gouttes, recevra 50 écus pour compléter la compagnie qui n'a que 47 hommes sur 100.	2	P6463	C23275
121	Pousser sa famille à lui avancer l'argent de la capitainerie qui lui convient.	2	P6463	C23276
121	Bégon pourrait voir son beau-père pour l'engager à lui donner des fonds.	2	P6463	C23273
121	Marchand de Bayonne, établi à Plaisance.	2	P6475	C23291
122	Lieutenant de frégate, sa fille réclame 420 livres à M. de Lapoterie, les retenir sur ses appointements.	2	P6538	C23482
153		4	P6538	N14852
123		2	P6622	N15194
126	Proposé par Bégon pour être entretenu.	2	P6781	C24292
134	intendant à Poitiers.	8	P6781	C24294
134	déserteur, renvoyé à Rochefort.	8	P6781	C24293
126	Jésuite, destiné à Saint-Domingue.	2	P6792	C24343
127		2	P6834	N15642
127	Remplacé à Blaye, par un écrivain.	2	P6842	C24463
129	Enseigne de vaisseau, débarque du Pélican.	2	P6942	C25401
129	Curé de Rochefort, le supérieur des prêtres de la mission l'autorise à quitter la cure, à cause de ses infirmités.	2	P6958	C25426
133		2	P6996	N16469
133	Lui laisser le commandement de l'Alcyon, si M. de Lamotte Michel n'est pas prêt à partir.	2	P6996	C25700
163	Lieutenant de vaisseau. Affaire de pacotille confiée à Lamare de Can.	4	P6996	C25699
136	Espagnol débarqué à La Rochelle, demande un secours pour passer en Espagne, le retenir en prison jusqu’à ce qu'on ait pris des renseignements sur lui.	2	P7120	C26072
136	Envoyé à Rochefort par le président de Panama.	2	P7120	C26071
136	M. de Grammont n'a rien répondu à son sujet, il est toujours dans les prisons de La Rochelle, lui fournir de quoi subsister, afin qu'il ne périsse pas dans cette prison.	2	P7120	C26073
136	M. le duc de Grammont fera connaître bientôt les intentions du Roi d'Espagne à son sujet.	2	P7120	C26074
136	Mis en liberté, doit se rendre à Séville pour comparaître devant le présidial de la maison de la contractation.	2	P7120	C26075
137	Matelot de Mornac, a été estropié sur le vaisseau le Brillant, par le feu des méches qu'on lui mis entre les doigts. Sa Majesté à trouvé très mauvais le procédé des officiers de ce vaisseau en cette occasion, et va expédier une ordonnance pour défendre cette sorte de châtiment sur ses vaisseaux, elle a bien voulu accorder la demi-solde à ce matelot.	2	P7213	C26359
139	Ordre de le mettre en liberté.	2	P7332	C26670
139	Doit 200 livres au sieur François Pascal.	2	P7332	C26659
139	A la suite du malheur qui lui est arrivé, le Roi a jugé à propos de l'envoyer aux Cordeliers, près de Poitiers, pourvoir à sa subsistance.	2	P7332	C26656
139	Le Roi ne veut donner que 200 livres pour la pension du sieur Mariany envoyé dans le couvent des Cordeliers de la paroisse de Queaux.	2	P7332	C26662
139	Le Roi paiera pour lui 300 livres de pension.	2	P7332	C26663
139	L'argent de son entretien sera versé au sieur Bigot, enseigne de port.	2	P7332	C26660
139	Les 300 livres de pension seront données au gardien des récollets de Queaux.	2	P7332	C26668
172	Le gardien des cordeliers de Fougères se plaint que la pension du sieur Mariany ne sont pas payée.	4	P7332	C26664
172	Lettre du gardien.	4	P7332	C26669
172	Payer 300 livres pour la pension de l'année dernière.	4	P7332	C26671
172	Payer 300 livres pour la pension de l'année dernière.	4	P7332	C26672
161	Le Père gardien des Cordeliers de Fougères réclame le paiement de la pension du sieur Mariany.	5	P7332	C26661
161	Le sieur Mariany est décédé, faire rendre aux cordeliers ce qu'ils ont perçu en trop.	5	P7332	C26665
161	Continue à réclamer.	5	P7332	C26657
161	Le sieur Mariany est décédé, faire rendre aux cordeliers ce qu'ils ont perçu en trop.	5	P7332	C26666
161	Continue à réclamer.	5	P7332	C26658
161	Le sieur Mariany est décédé, faire rendre aux cordeliers ce qu'ils ont perçu en trop.	5	P7332	C26667
139	Est nommé inspecteur des haras de la généralité de La Rochelle, place qu'il occupait déjà avec le sieur Dubouchet.	2	P7347	C26759
139	Veiller à ce qu'il fasse une visite exacte de tous les étalons, qu'il ne prévarique pas, et qu'il ne s'éloigne pas de son poste sans ordre.	2	P7347	C26768
140	A visité les haras et a constaté que plus de la moitié des étalons sont très mauvais et hors d'état de servir, mesures à prendre.	2	P7347	C26751
140	M. le Maréchal de Chamilly veut le charger de la sous-inspection des milices et des capitaineries garde-côtes du pays d'Aunis. Pontchartrain craint que cette seconde fonction gêne l'accomplissement de la première, et demande son avis à Bégon.	2	P7347	C26763
140	Chargé de l'inspection des milices garde-côtes, en attendant que le chevalier de Poudenx prenne ce poste.	2	P7347	C26753
111	Directeur des haras.	3	P7347	C26758
172		4	P7347	N17210
172	Demande à armer la frégate la Valeur.	4	P7347	C26757
172	Lieutenant de vaisseau. En congé pour trois mois.	4	P7347	C26761
172	Fait la proposition d'armer la Valeur et le Rusland.	4	P7347	C26760
172	Condition de l'armement.	4	P7347	C26754
172	Condition de l'armement.	4	P7347	C26755
173	Arrivé malade,n'a pas pu conduire la Valeur de La Rochelle à Rochefort. Le ministre doute de cette maladie et veut savoir la vérité.Commerce fait à bord.	4	P7347	C26752
173	Demande un congé de trois mois.	4	P7347	C26756
173	Réponse au mémoire des armateurs des vaisseaux du roi la Valeur et la Charente.	4	P7347	C26764
173	Réponse aux répliques de monsieur de Marigny.	4	P7347	C26765
173	S'est rendu à Rochefort pour répondre aux faits avancés contre lui. Procès avec ses armateurs.	4	P7347	C26766
173	Lui défendre de charger trop la Valeur qui ne pourrait pas se défendre en cas d'attaque.	4	P7347	C26762
173	Son frère, enseigne de vaisseau, est un congé à Paris.	4	P7347	C26767
140	Le Roi trouve bon qu'il épouse la fille de la dame de Mariol.	2	P7349	C26770
140	Le Roi trouve bon qu'il épouse la fille de la dame de Mariol.	2	P7349	C26771
140	Le Roi autorise le mariage du sieur de Marillac avec sa fille.	2	P7359	C26822
281	Ordre de payer 280 livres pour le dédommagement de la gabane du passage de Martrou, qui a été perdu au service.	2	P7442	C27058
144		2	P7522	N17610
144		2	P7534	N17633
144	Les marchands de La Rochelle ont fait une plainte contre lui.	2	P7534	C27401
144	A soutenu un combat contre quatre vaisseaux anglais, il a été pris mais a bien fait son devoir.	2	P7534	C27400
145	A envoyé au Ministre le procès-verbal de la prise de la Seine.	2	P7534	C27399
145	Prendra le commandement du vaisseau le Prince.	2	P7534	C27402
145	Sa mort.	2	P7552	C27452
145	Le Roi accorde à sa veuve et à chacun de ses cinq enfants une pension de 100 livres, soit 600 livres en tout.	2	P7552	C27450
145	Sa pension sera diminuée de 100 livres, à raison de la mort d'un de ses enfants.	2	P7552	C27453
179	Le ministre désire que le fils de madame de Maurville soit fait garde de la Marine.	4	P7552	C27451
145	Réclame des dédommagements.	2	P7629	C27633
115	Garde de la Marine. A servit comme officier sur la frégate l'Aigle. Sa solde.	3	P7629	C27619
115	 	3	P7629	C27600
180	Enseigne de vaisseau,demande la frégate la Valeur pour l'armer en course.	4	P7629	C27615
180	Lettre au ministre.	4	P7629	C27623
180	Le commandant de la Valeur lui est promis.	4	P7629	C27621
180	Il n'armera pas la valeur. Embarqué sur l'Oriflamme.	4	P7629	C27620
180	Le roi veut bien accorder un ordre pour servir en qualité de capitaine de brûlot pendant la prochaine campagne.	4	P7629	C27622
180	Commande le vaisseau la Charente.	4	P7629	C27608
180	Commandera le Samslack 	4	P7629	C27609
180	Commandera le Samslack 	4	P7629	C27610
167	Enseigne de vaisseau, commandant le vaisseau le Samslack, arrive de l'ile Royale et désarme à Rochefort.	5	P7629	C27614
167	Lieutenant de la compagnie de Desgouttes-La Salle, à bord de l'Africain.	5	P7629	C27624
167	A fait une juste réclamation au sujet du Samslack. Lui et son équipage seront payés en argent.	5	P7629	C27603
168	Sa femme réclame ce qui est dû à son mari, du désarmement du Samslack.	5	P7629	C27634
168	Nouvelle réclamation, inutile.	5	P7629	C27628
168	Sera exempté de payer les 314 livres que le Conseil lui réclamait pour consommation de poudre.	5	P7629	C27635
168	Commandant des vaisseaux de la Compagnie des Indes.	5	P7629	C27606
207	Lieutenant de vaisseau, commandant le Portefaix, lui donner 1500 livres d’avances pour la nourriture des passagers.	7	P7629	C27625
207	Doit porter des fonds à Cayenne.	7	P7629	C27612
207	Parti le 28 mai 1726, le vent d’Ouest le force à revenir à Chef de Baie.	7	P7629	C27629
207	Parti le 28 mai 1726, le vent d’Ouest le force à revenir à Chef de Baie.	7	P7629	C27630
207	Son journal de navigation est remis au contrôle.	7	P7629	C27637
207	Son journal de navigation est remis au contrôle.	7	P7629	C27638
207	Etat-major du Portefaix.	7	P7629	C27617
207	Servira en qualité de premier lieutenant sur le Chameau et commandera cette flûte au retour parce que le sieur de Tilly doit rester au Canada.	7	P7629	C27636
207	Nommé au commandement du Portefaix destiné pour Cayenne.	7	P7629	C27626
207	Nommé chevalier de Saint-Louis.	7	P7629	C27627
207	Revenu des îles.	7	P7629	C27632
207	Garde de la Marine de la compagnie de Brest, ordre de passer dans celle de Rochefort.	7	P7629	C27618
207	Passe à Rochefort pour embarquer sur la flûte le Portefaix.	7	P7629	C27631
153	Arrive.	7	P7629	C27605
153	En congé.	7	P7629	C27613
153	A appareillé le 16 mai 1735 d’un vent assez variable.	8	P7629	C27601
157	Commandant la flûte la Portefaix. Arrivé du Cap.	9	P7629	C27607
157	Entré dans la rivière.	9	P7629	C27616
157	A remis le Portefaix aux officiers de port.	9	P7629	C27604
157	A dressé le devis des réparations du Portefaix.	9	P7629	C27602
157	Demande ses appointements du moi de son absence. L'état du Trésor ne le permet pas.	9	P7629	C27611
146	A été renvoyé de Panama, pour avoir tué un espagnol, restera en prison pendant un mois.	2	P7673	C27744
146	Demande à entrer au service de la Marine.	2	P7673	C27745
146	Commissaire à Lisbonne.	2	P7713	C27917
146	Commissaire à Lisbonne.	2	P7713	C27918
146	Notes de Bégon sur lui.	2	P7713	C27920
211	Commissaire a marqué 396 chênes dans la forêt du Marquis de Gourgues.	7	P7713	C27916
211	A visité les arbres de la forêt de Barrade.	7	P7713	C27914
211	Nommé commissaire aux classes.	7	P7713	C27919
211	Règlement de ses comptes avec la Marine.	7	P7713	C27921
211	Brevet de commissaire des classes.	7	P7713	C27915
156	a marqué 395 chênes dans la forêt de l’abbaye de Gondon.	8	P7713	C27922
156	a marqué 395 chênes dans la forêt de l’abbaye de Gondon.	8	P7713	C27923
147	Obtient son passage pour Saint-Domingue.	2	P7722	C27957
147	Réclame ce qui lui est dû pour sa fourniture de vivres, à la côte de Saint-Domingue, à l'escadre de Châteaurenault.	2	P7722	C27959
117	Passager sur l'Indien, se rend à Saint-Domingue.	3	P7722	C27958
147	Femme d'un habitant de Saint-Christophe, a amené une négresse en France.	2	P7727	C27967
147	A adressé un placet au Roi pour réclamer sa négresse esclave, on ne peut pas la lui rendre.	2	P7727	C27965
147	Elle envoie des placets tous les jours, lui dire que c'est inutile et que le Roi a déclaré sa négresse libre.	2	P7727	C27966
148	Matelot, de l'Île d'Oléron, a fait abjuration, le faire observer et l'embarquer sur le premier vaisseau armé.	2	P7774	C28091
148	En contestation, pour son logement, avec la veuve Nebout.	2	P7787	C28112
148	Mettre fin à cela.	2	P7787	C28113
148	Mettre fin à cela.	2	P7787	C28114
148	Demande à aller au quartier de Lusignan pour rétablir sa compagnie, accordé.	2	P7787	C28111
148	Capitaine de brûlot, qui revient des Indes, a adressé au Ministre un rapport sur son procédé de conservation de l'eau, faire enregistrer ce rapport au contrôle de la Marine, et en donner des copies aux commandants des vaisseaux.	2	P7794	C28128
118	Commandant du vaisseau le Coventry. Est accusé d'inhumanité vis-à-vis des malades de son équipage. Témoignages de l'écrivain, du chirurgien et de l'aumonnier du bord.	3	P7794	C28129
148	Armateur de Nantes, demande au Roi de lui faire donner, à Rochefort, un mât, accordé, à condition de le payer le double de ce qu'il aura coûté à Sa Majesté.	2	P7827	C28190
184	Négociant,très zélé pour le bien public.	4	P7827	C28192
184	Fait armer à Nantes un vaisseau sur lequel il offre de prendre 30 soldats passagers pour Plaisance.	4	P7827	C28191
148	Réclame le montant des dépenses qu'il a faites à Plaisance, vérifier.	2	P7832	C28204
148	Il obtient la permission d'aller servir en Espagne.	2	P7832	C28203
148	Commande le brigantin le Concorde, expédié à Plaisance.	2	P7832	C28202
150	Capitaine d'armes de la compagnie du sieur Dumesnil Rolland, décédé subitement à La Rochelle, devait 1800 livres à son capitaine.	2	P7891	C28352
150	Matelot, de Chaillevette, a été envoyé à La Rochelle par les officiers du parlement de Tonnay, pour qu'on lui fasse son procès. Il s'est défendu dans un placet, et comme il n'y a pas de témoins, il faut le mettre en liberté, mais l'embarquer sur le premier vaisseau qui fera un voyage au long cours, en attendant, l'obliger à s'instruire.	2	P7933	C28448
151	L'embarquer sur le vaisseau François, et charger les officiers et l'aumônier de l'observer sur le fait de la religion.	2	P7933	C28446
216	Matelot invalide.	7	P7933	C28447
151	Se marie avec M. de Pons, enseigne de vaisseau.	2	P7962	C28548
152	Capitaine en garnison à Blaye, a arrêté un soldat de la Marine déserteur, lui faire rembourser ce qu'il a avancé et lui donner la gratification ordinaire, s'il la désire.	2	P7998	C28599
152	Obtient son passage pour l'Amérique.	2	P8023	C28650
154	Qui a travaillé dans les ateliers de peinture du port de Rochefort a adressé un placet au Roi, relativement à des abus qui se commettent dans ce port.	2	P8089	C28992
154		2	P8127	N18788
154	La faire payer de ce que lui doit M. de Mongeron.	2	P8127	C29064
154	Se plaint que les habitants de Saint-Juste, Saint-Sorlin, Saint-Jean d'Angle sont très mutins, et ne veulent pas mener leurs juments aux étalons du Roi, faire une ordonnance pour les y forcer.	2	P8131	C29072
154	Remplacera M. Dubouchet, décédé, et continuera de prendre soin de l'inspection des haras.	2	P8131	C29070
154	N'est pas maintenu dans ses fonctions d'inspecteur.	2	P8131	C29069
154	Se plaint que les capitaines des régiments de milices fassent servir de cavaliers les gardes étalons et les fassent mettre en prison, ils n'ont pas droit sur eux.	2	P8131	C29071
155	Doit donner tous les renseignements nécessaires à M. de Marigny, inspecteur des haras. Le Ministre lui fera obtenir une gratification.	2	P8131	C29068
